product_url, image_url, item_name, item_price, average_rating (Max Score is 5), number_of_ratings 
https://www.amazon.sg/Samsung-Galaxy-Smartphone-256GB-Mirror/dp/B08G1CPGJ2/ref=sr_1_62?keywords=samsung+smartphones&qid=1650971790&sr=8-62,https://m.media-amazon.com/images/I/31Z5wPVPuXL._AC_UL320_.jpg,Samsung Galaxy Z Flip F700 Smartphone| 256GB| 8GB RAM| 6.7"| Mirror Gold,1'765.50,3.9 ,20
https://www.amazon.sg/Samsung-SM-F711B-Galaxy-Android-Smartphone/dp/B09GPVY5WB/ref=sr_1_63?keywords=samsung+smartphones&qid=1650971790&sr=8-63,https://m.media-amazon.com/images/I/41GsMAs+P3L._AC_UL320_.jpg,Samsung SM-F711B Galaxy Z Flip 3 5G Android Smartphone 8GB RAM (Cream| 256GB),,,
https://www.amazon.sg/JOBY-GripTight-Micro-Stand-Super-Compact/dp/B01MTXTTEB/ref=sr_1_64?keywords=samsung+smartphones&qid=1650971790&sr=8-64,https://m.media-amazon.com/images/I/51kwJB+A-SL._AC_UL320_.jpg,JOBY GripTight ONE Micro Stand: A Super-Compact| Go Anywhere Universal Smartphone Stand for iPhone SE to iPhone 8 Plus| Google Pixel| Samsung Galaxy S8 and More,44.28,4.4 ,4'145
https://www.amazon.sg/Samsung-Smartphone-Unlocked-Brightest-Processor/dp/B09MW1HJ9T/ref=sr_1_65?keywords=samsung+smartphones&qid=1650971790&sr=8-65,https://m.media-amazon.com/images/I/817aOXLoNpL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra Smartphone| Factory Unlocked Android Cell Phone| 128GB| 8K Camera & Video| Brightest Display| S Pen| Long Battery Life| Fast 4nm Processor| US Version| Phantom White,1'482.89,4.6 ,743
https://www.amazon.sg/JOBY-GripTight-Micro-Stand-Super-Compact/dp/B01MRUMUVZ/ref=sr_1_66?keywords=samsung+smartphones&qid=1650971790&sr=8-66,https://m.media-amazon.com/images/I/41AaS3Fc3wL._AC_UL320_.jpg,JOBY GripTight ONE Micro Stand: A Super-Compact| Go Anywhere Universal Smartphone Stand for iPhone SE to iPhone 8 Plus| Google Pixel| Samsung Galaxy S8 and More,53.85,4.4 ,4'145
https://www.amazon.sg/Samsung-SM-F711B-Galaxy-Android-Smartphone/dp/B09GPK968F/ref=sr_1_67?keywords=samsung+smartphones&qid=1650971790&sr=8-67,https://m.media-amazon.com/images/I/71G48FPKH1L._AC_UL320_.jpg,Samsung SM-F711B Galaxy Z Flip 3 5G Android Smartphone 8GB RAM (Black| 128GB),,,
https://www.amazon.sg/Samsung-Dual-SIM-Factory-Unlocked-SmartPhone/dp/B09FKKPTR9/ref=sr_1_68?keywords=samsung+smartphones&qid=1650971790&sr=8-68,https://m.media-amazon.com/images/I/61GktfO-cOL._AC_UL320_.jpg,Samsung Galaxy M52 Dual-SIM 128GB ROM + 6GB RAM (GSM Only | No CDMA) Factory Unlocked 5G SmartPhone (Black) - International Version,710.00,4.5 ,157
https://www.amazon.sg/Samsung-Unlocked-Smartphone-Intelligent-Graphite/dp/B09BFTMQH9/ref=sr_1_73?keywords=samsung+smartphones&qid=1650971790&sr=8-73,https://m.media-amazon.com/images/I/61ZNIHIEUqL._AC_UL320_.jpg,Samsung Galaxy S21 FE 5G Cell Phone| Factory Unlocked Android Smartphone| 128GB| 120Hz Display| Pro Grade Camera| All Day Intelligent Battery| US Version| Graphite,1'037.87,4.5 ,6'427
https://www.amazon.sg/PULUZ-Smartphone-Microphone-Tripod-Samsung/dp/B07MRGGHY5/ref=sr_1_74?keywords=samsung+smartphones&qid=1650971790&sr=8-74,https://m.media-amazon.com/images/I/51O1MJ7cLjL._AC_UL320_.jpg,PULUZ Smartphone Video Rig Kit Smartphone Video Grip With Microphone + Video Light + Cold Shoe Tripod Head + Mini Tripod For Iphone Samsung And Most Phones Within 7-Inch Screen (Red),113.89,4.4 ,414
https://www.amazon.sg/SAMSUNG-SM-A326BZKHXSP-Galaxy-Black-128GB/dp/B08ZGPBGWH/ref=sr_1_75?keywords=samsung+smartphones&qid=1650971790&sr=8-75,https://m.media-amazon.com/images/I/81G5r8pjfDL._AC_UL320_.jpg,SAMSUNG SM-A326BZKHXSP Galaxy A32 5G| Black| (8GB + 128GB),428.00,5.0 ,1
