Image_Url, Item_Name, Username, Rating_Score, Review_Description, Review_Date 
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Cris11,5.0 ,The camera works great and I love the color. Great speed even on 4g lite.So far so good.,Reviewed in the United States on 25 February 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Jim Macdonald,4.0 ,Screen doesn't light up on incoming calls.Have to go through a couple of steps to answer call!Calls other than priority still get through.They should only be allowed to leave a message!,Reviewed in the United States on 7 September 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,SnCFamily,5.0 ,Overall a good upgrade from my galaxy 8+ hope too use this one for 4 years before i upgrade again lol,Reviewed in the United States on 20 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Misericordia,1.0 ,This phones UI locks up frequently. It is barely useable. Even with the great hardware the software makes it unusable.,Reviewed in the United States on 9 March 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,johnnyflammable,5.0 ,i got the white color and bought the black case for it; also the glass screen protector for the front and the rear cameras.i see people complaing about the mistake that it was posted about being 8gb of ram.im just happy that i got it for 100$ off: thank God!thanks!,Reviewed in the United States on 18 October 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Britta D.,1.0 ,This phone has great specs' but is essentially useless because it won't read the sim card. I've done some research on this and it seems this is a persistent problem with this phone. Do not buy this phone until this bug is publicly acknowledged and fixed by Samsung. I will be returning this phone.,Reviewed in the United States on 13 February 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Ryan Cunningham,5.0 ,This phone is fantastic for the price I was able to get it at. The battery life is also excellent.,Reviewed in the United States on 26 March 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,D. Reuter,4.0 ,It should be noted that it won't work without sim card!,Reviewed in the United States on 7 October 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Lawrence A. Proctor Jr.,5.0 ,This is the best cell phone that I have ever owned.,Reviewed in the United States on 19 December 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Glenda Earwood-Smith,5.0 ,The camera quality is super!!  I am still getting used to the phone.  Learning a new phone is tough for those of us over 60.,Reviewed in the United States on 8 September 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Daniel Sibley,5.0 ,This phone is a great step up from the several levels of steps that are little better  than a $200 phone.,Reviewed in the United States on 29 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Did,5.0 ,Excelente,Reviewed in the United States on 29 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Adam Schrader,1.0 ,This phone was a knock off from wish' the GPS didn't work' it was a scam,Reviewed in the United States on 6 November 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,TechJunkie,4.0 ,This phone can your budget phone if you're not looking to speed thousand into high end. It can goes up against Oneplus 8T and Pixel 5.,Reviewed in the United States on 4 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Mr.Hyde,2.0 ,Unstable data connection with Tmobile!5G barely works in Chicago.I have a a52 5g as a second phone' and it gets way better data connection!Other than that' it's perfectly fine.,Reviewed in the United States on 29 November 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,WENDY DAVIS,5.0 ,Love how easy to navigate'  so clear'  haven't had very long but so far its great,Reviewed in the United States on 23 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,AF,5.0 ,Great phone' no problems' not too big.,Reviewed in the United States on 28 February 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,chinni,1.0 ,Not the best but okay. ExceptEd superior picture quality. But really poor.,Reviewed in the United States on 25 June 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Romey,4.0 ,Reasonable price' cheaper than bestbuy' and other stores. Battery life drains fast even in power saved mode. Is the only dislike I have so far.,Reviewed in the United States on 25 October 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Hershel G.,5.0 ,It works and looks like a new phone.,Reviewed in the United States on 18 March 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Vintage Rose,5.0 ,Love it! Really great picture quality. Great battery life. Very happy with this purchase.,Reviewed in the United States on 12 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Karla ,1.0 ,Product does not work well. It’s been about 2 months and the phone gets really hot easily' constantly freezes' and MANY other malfunctions.,Reviewed in the United States on 2 March 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Kelly,5.0 ,Coming from the S10+ this phone is amazing for the price...the finger print scanner works flawlessly battery life lasts me all day and face recognition is on point 5 stars!,Reviewed in the United States on 13 February 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,DonaldBraswell,4.0 ,LOVE IT 💘,Reviewed in the United States on 5 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Gary,5.0 ,Best phone I ever had. Flagship specs I got it on black Friday. Good price $549. Wait for a discount.,Reviewed in the United States on 24 February 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Nancy A.,5.0 ,Hasta el momento no he tenido fallast' apenas tengo un mes que lo compre y me ha encantado todo ..Solamente que esta versión ya no tiene entrada para los auriculares o para conectarlo al carro y escuchar música ya todo es vía Bluetooth,Reviewed in the United States on 19 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Austin,5.0 ,Feels solid' scratch resistant' Comes with nice lanyard for phone.,Reviewed in the United States on 9 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Layne keller,5.0 ,Good value' lots of functions.,Reviewed in the United States on 25 February 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Vaibhav,5.0 ,Phone is a little too big to handle but the One UI takes care of that' gives you a one-hand mode. Love love the cameras.,Reviewed in the United States on 14 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,baq,3.0 ,This phone is awesome I been a samsung fan since the galaxy s3. My one huge problem is the selfish camera. It's so awful. Why does it look so blurry I feel like I don't have my glasses on when I use it' please fix this as I myself am a huge selfie person.,Reviewed in the United States on 2 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,N H,5.0 ,I love it all' the feek' the look' how fast it is and not having y o charge  every few hrs! It's awesome.  Just love it!,Reviewed in the United States on 27 September 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,2kold,3.0 ,The phone isn't that bad' however I'm not giving it 5 stars because of 2 main reasons. 1) The battery life isn't as good as some people would claim in my opinion. And 2) every since it receive an software update' part of my screen would just stop working every so often and my home button also won't work for a period of time.,Reviewed in the United States on 27 May 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,G. Siewell,4.0 ,I haven't found it easy to use but then I am not a nerd.  I have only had it a couple of weeks.,Reviewed in the United States on 22 March 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Marian hawryszko,1.0 ,Same as above.,Reviewed in the United States on 8 February 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Cowboy610,5.0 ,I like this nifty phone.  Great that I purchased on Prime day.,Reviewed in the United States on 12 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Tasha Little,4.0 ,I like the phone but the battery life isn't very good.,Reviewed in the United States on 30 January 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Peace,5.0 ,Worth the price and works perfectly fine👍.,Reviewed in the United States on 23 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Rogue Ghost,5.0 ,Very nice mobile phone. Easy to set up and use.,Reviewed in the United States on 25 September 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Daniel Klestinec2,2.0 ,I am So angry when I received the phone' USB C input on the phone was already worn down to the point where I had a wiggle my charger in to get it righto get it right and the battery life never lasted more than 5 to 6 hours..,Reviewed in the United States on 19 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Clyde,5.0 ,I got a great deal when I bought it. It's awesome. Features are great battery life is awesome,Reviewed in the United States on 8 March 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Amazon Customer,1.0 ,Extremely disappointed— phone arrived locked and will not work with sim. Popped the same SIM card into another phone and it worked flawlessly. Do not buy.,Reviewed in the United States on 20 October 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Michael Diaz,5.0 ,Has a great camera' and the wife loves it. Hence I am happy.,Reviewed in the United States on 20 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Jimmy Smith,3.0 ,Battery dead and will not charge,Reviewed in the United States on 5 December 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Busy ,5.0 ,The battery life has been incredible so far. No dropped calls and no other problems. I am very pleased with it.,Reviewed in the United States on 9 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,cwd,5.0 ,There's nothing I dislike so far,Reviewed in the United States on 30 November 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,The View,5.0 ,Excellent smart phone. User friendly' functionable' stylish' right size.,Reviewed in the United States on 20 May 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Fox,4.0 ,But cannot uninstall stock apps and does not include the headset. Amazon will not acknowledge it or the false advertising..,Reviewed in the United States on 23 October 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Redd,5.0 ,Best Samsung I have purchased in 5 years.,Reviewed in the United States on 13 January 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,2016F250Lariat,4.0 ,Item as described,Reviewed in the United States on 25 December 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,abdol h.,5.0 ,Hi' the phone looked nice.  Unfortunately' I had to return it because it would not work with spectrum mobile.,Reviewed in the United States on 15 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Lily,5.0 ,For it's price' this phone is ridiculously good. It's battery life and durability is rated higher than this year's iphones. And Samsung has seemed to improve their interface as well which was needed. Just an overall great phone cost aside.,Reviewed in the United States on 6 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Gary,2.0 ,When a friend told me they got it for 399.00 I just shook my head.,Reviewed in the United States on 1 June 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Kilmar7,2.0 ,It doesn't include earphones and if you try to connect some wire earphones via usb c to 3.5 mm jack it says device not supported,Reviewed in the United States on 9 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,chris everett,5.0 ,If your looking for a good mid price range flagship phone' I highly recommend the s20 fe excellent phone.,Reviewed in the United States on 10 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Kristina Wiatrek,4.0 ,Love this phone but speaker phone is not great' hard to hear even with volume at max.,Reviewed in the United States on 19 February 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Jerry,5.0 ,Long battery life. Does more than I will ever figure out how to use. Awesome camera!,Reviewed in the United States on 9 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Jeffrey K.,5.0 ,reasonable value for the moneyWorks wellNo complaints!,Reviewed in the United States on 11 May 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Hesn Hilnesn,5.0 ,Excellent,Reviewed in the United States on 6 February 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Kelly,1.0 ,MY S20 FE KEEPS RUNNING REALLY HOT! I AM RETURNING IT!,Reviewed in the United States on 16 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,KT,2.0 ,I returned this phone.  I didn't realize it didn't have Advanced Messaging on it.,Reviewed in the United States on 15 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Trini,4.0 ,Only received it today because of local delays due to CV19. However' on the US side' delivery was fast! Love the colour! So far' so good!,Reviewed in the United States on 9 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Forgiven,5.0 ,I love this phone!A big step up from the galaxy s6!Sound quality is good' photo quality is very good.,Reviewed in the United States on 28 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Kat,1.0 ,This product is advertised as being unlocked. I recieved a locked phone that cannot be activated with my carrier. Very disappointed.,Reviewed in the United States on 6 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Jared Palmer,5.0 ,Phone was what I needed plus more' amazing display and battery life and the phone itself looks amazing. Delivery cam6 days earlier than expected which is a great bonus. Would recommend this phone to anyone as it is the best phone at its price point,Reviewed in the United States on 25 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Sharony,5.0 ,Perfect case. It secures the phone front and back. Easy to take case off.,Reviewed in the United States on 5 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Frankylal,5.0 ,Very good and easy to use,Reviewed in the United States on 22 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Smarly,3.0 ,Not sure why box was missing headsets.,Reviewed in the United States on 5 September 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Mr. Michael Holmes.,3.0 ,Overall good phone. Very fast' all the functions of a flagship. I don't know if it's just my phone' but battery life to me is lacking.,Reviewed in the United States on 16 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Doug Edberg,5.0 ,So did you buy this during prime days? The deal was amazing.Either way this FE model I have absolutely come to enjoy. The right size for your hands and good features.,Reviewed in the United States on 2 July 2021
